"year","f_A","m_M","m_F","sr_A","int_mig","iim_M","iim_F","iom_M","iom_F","idm_M","idm_F","odm_M","odm_F"
2064,"1.08420372985","80.65015221","86.970164","104.051987291708","1.08447177","4211.81802013866","6448.28915211856","4381.85431411608","2532.75032797966","1.08447177","1.08447177","1.08447177","1.08447177"
2065,"1.0739716234","80.78386991","87.0967679","104.05339771743","1.08447177","4290.15324226138","6593.96482601616","4415.42008156884","2568.41605398289","1.08447177","1.08447177","1.08447177","1.08447177"
2066,"1.063824104565","80.91732914","87.22261285","104.054787706268","1.08447177","4290.15324226138","6593.96482601616","4415.42008156884","2568.41605398289","1.08447177","1.08447177","1.08447177","1.08447177"
2067,"1.05384025152","81.05054408","87.34772909","104.056161530505","1.08447177","4290.15324226138","6593.96482601616","4415.42008156884","2568.41605398289","1.08447177","1.08447177","1.08447177","1.08447177"
2068,"1.043907605475","81.18354166","87.47213493","104.057523624405","1.08447177","4290.15324226138","6593.96482601616","4415.42008156884","2568.41605398289","1.08447177","1.08447177","1.08447177","1.08447177"
2069,"1.03405069719","81.31633831","87.59585008","104.058878345958","1.08447177","4290.15324226138","6593.96482601616","4415.42008156884","2568.41605398289","1.08447177","1.08447177","1.08447177","1.08447177"
2070,"1.0242997","81.44894536","87.71889623","104.06022980336","1.08447177","4290.9992183915","6647.10066882843","4459.01111879781","2586.34438230224","1.08447177","1.08447177","1.08447177","1.08447177"
2071,"1.01457341074","81.5740333850306","87.8326729120199","104.061581500326","1.08447177","4290.9992183915","6647.10066882843","4459.01111879781","2586.34438230224","1.08447177","1.08447177","1.08447177","1.08447177"
2072,"1.00487182941","81.7035930160645","87.9512723248651","104.062936218131","1.08447177","4290.9992183915","6647.10066882843","4459.01111879781","2586.34438230224","1.08447177","1.08447177","1.08447177","1.08447177"
2073,"0.99519495601","81.8326517123913","88.0688406804915","104.064296359062","1.08447177","4290.9992183915","6647.10066882843","4459.01111879781","2586.34438230224","1.08447177","1.08447177","1.08447177","1.08447177"
2074,"0.98554279054","81.9612112679071","88.1853800920574","104.065664071912","1.08447177","4290.9992183915","6647.10066882843","4459.01111879781","2586.34438230224","1.08447177","1.08447177","1.08447177","1.08447177"
2075,"0.975915333","82.0892732646937","88.300892421066","104.06704128189","1.08447177","4292.87837286525","6703.60428766148","4511.79037686116","2609.31436930306","1.08447177","1.08447177","1.08447177","1.08447177"
2076,"0.969560692914","82.2168391040306","88.4153793145211","104.068429717012","1.08447177","4292.87837286525","6703.60428766148","4511.79037686116","2609.31436930306","1.08447177","1.08447177","1.08447177","1.08447177"
2077,"0.963220877586","82.3439100320788","88.5288422356479","104.069830931274","1.08447177","4292.87837286525","6703.60428766148","4511.79037686116","2609.31436930306","1.08447177","1.08447177","1.08447177","1.08447177"
2078,"0.956895887015999","82.4704871612602","88.641282489425","104.071246324938","1.08447177","4292.87837286525","6703.60428766148","4511.79037686116","2609.31436930306","1.08447177","1.08447177","1.08447177","1.08447177"
2079,"0.950585721203999","82.596571488145","88.7527012439166","104.072677162256","1.08447177","4292.87837286525","6703.60428766148","4511.79037686116","2609.31436930306","1.08447177","1.08447177","1.08447177","1.08447177"
2080,"0.944290380149999","82.7221639084977","88.8630995481889","104.074124586972","1.08447177","4295.53234782954","6763.19842590099","4574.58302129872","2637.74735002049","1.08447177","1.08447177","1.08447177","1.08447177"
2081,"0.938009863854","82.8472652299937","88.972478347434","104.075589635853","1.08447177","4295.53234782954","6763.19842590099","4574.58302129872","2637.74735002049","1.08447177","1.08447177","1.08447177","1.08447177"
2082,"0.931744172315999","82.9718761830253","89.0808384958029","104.077073250535","1.08447177","4295.53234782954","6763.19842590099","4574.58302129872","2637.74735002049","1.08447177","1.08447177","1.08447177","1.08447177"
2083,"0.925493305535999","83.0959974299174","89.1881807673383","104.078576287886","1.08447177","4295.53234782954","6763.19842590099","4574.58302129872","2637.74735002049","1.08447177","1.08447177","1.08447177","1.08447177"
2084,"0.919257263513999","83.2196295728376","89.2945058653473","104.080099529096","1.08447177","4295.53234782954","6763.19842590099","4574.58302129872","2637.74735002049","1.08447177","1.08447177","1.08447177","1.08447177"
2085,"0.913036046249999","83.3427731605974","89.399814430449","104.081643687657","1.08447177","4299.62921818019","6827.07200432051","4649.13283879649","2672.58507472674","1.08447177","1.08447177","1.08447177","1.08447177"
2086,"0.906829653743999","83.4654286945402","89.504107047539","104.083209416388","1.08447177","4299.62921818019","6827.07200432051","4649.13283879649","2672.58507472674","1.08447177","1.08447177","1.08447177","1.08447177"
2087,"0.900638085995999","83.587596633649","89.60738425182","104.084797313619","1.08447177","4299.62921818019","6827.07200432051","4649.13283879649","2672.58507472674","1.08447177","1.08447177","1.08447177","1.08447177"
2088,"0.894461343005999","83.7092773989937","89.7096465340521","104.086407928654","1.08447177","4299.62921818019","6827.07200432051","4649.13283879649","2672.58507472674","1.08447177","1.08447177","1.08447177","1.08447177"
2089,"0.888299424773999","83.8304713776255","89.810894345141","104.088041766603","1.08447177","4299.62921818019","6827.07200432051","4649.13283879649","2672.58507472674","1.08447177","1.08447177","1.08447177","1.08447177"
2090,"0.882152331299999","83.9511789259867","89.9111281001576","104.089699292668","1.08447177","4304.98775246647","6895.09961863856","4737.78827299726","2715.1012617896","1.08447177","1.08447177","1.08447177","1.08447177"
2091,"0.876020062583999","84.0714003729154","90.0103481818761","104.091380935944","1.08447177","4304.98775246647","6895.09961863856","4737.78827299726","2715.1012617896","1.08447177","1.08447177","1.08447177","1.08447177"
2092,"0.869902618625999","84.1911360222996","90.1085549438892","104.093087092806","1.08447177","4304.98775246647","6895.09961863856","4737.78827299726","2715.1012617896","1.08447177","1.08447177","1.08447177","1.08447177"
2093,"0.863799999425999","84.3103861554188","90.205748713368","104.094818129916","1.08447177","4304.98775246647","6895.09961863856","4737.78827299726","2715.1012617896","1.08447177","1.08447177","1.08447177","1.08447177"
2094,"0.857712204983999","84.4291510330339","90.3019297935114","104.09657438693","1.08447177","4304.98775246647","6895.09961863856","4737.78827299726","2715.1012617896","1.08447177","1.08447177","1.08447177","1.08447177"
2095,"0.851639235299999","84.5474308972346","90.3970984657166","104.098356178899","1.08447177","4310.00159276369","6964.8543324536","4841.79662002779","2765.92101886252","1.08447177","1.08447177","1.08447177","1.08447177"
2096,"0.845581090373999","84.6652259730979","90.4912549915265","104.100163798427","1.08447177","4310.00159276369","6964.8543324536","4841.79662002779","2765.92101886252","1.08447177","1.08447177","1.08447177","1.08447177"
2097,"0.839537770205999","84.7825364701687","90.5843996143592","104.101997517618","1.08447177","4310.00159276369","6964.8543324536","4841.79662002779","2765.92101886252","1.08447177","1.08447177","1.08447177","1.08447177"
2098,"0.833509274795999","84.8993625837822","90.6765325610668","104.103857589812","1.08447177","4310.00159276369","6964.8543324536","4841.79662002779","2765.92101886252","1.08447177","1.08447177","1.08447177","1.08447177"
2099,"0.827495604143999","85.0157044962581","90.7676540433242","104.105744251159","1.08447177","4310.00159276369","6964.8543324536","4841.79662002779","2765.92101886252","1.08447177","1.08447177","1.08447177","1.08447177"
2100,"0.821496758249999","85.1315623779727","90.85776425889","104.107657722038","1.08447177","4232.76190438686","6902.8673766513","4799.38789287203","2732.83301983405","1.08447177","1.08447177","1.08447177","1.08447177"
