"year","f_A","m_M","m_F","sr_A","int_mig","iim_M","iim_F","iom_M","iom_F","idm_M","idm_F","odm_M","odm_F"
NA,"fertility","mortality","mortality","sex ratio at birth","internal migration change","net international in-migrants","net international in-migrants","net international out-migrants","net international out-migrants","domestic in-migration","domestic in-migration","domestic out-migration","domestic out-migration"
NA,"Total","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total"
NA,NA,"male","female",NA,"Total","male","female","male","female","male","female","male","female"
2020,"1.811449557","65.66704207","73.42333262","103.719773872959","1","9321.40435456373","6377.24046361834","4410.84642303598","1505.12334398445","1","1","1","1"
2021,"1.76025280167","65.6598043","72.50065489","103.715655776077","1.01924488","9321.40435456373","6377.24046361834","4410.84642303598","1505.12334398445","1.01924488","1.01924488","1.01924488","1.01924488"
2022,"1.70964975664","70.23566482","76.68472966","103.712377522665","1.01924488","9321.40435456373","6377.24046361834","4410.84642303598","1505.12334398445","1.01924488","1.01924488","1.01924488","1.01924488"
2023,"1.66565121788","70.40700086","76.87804584","103.709897549154","1.01924488","9321.40435456373","6377.24046361834","4410.84642303598","1505.12334398445","1.01924488","1.01924488","1.01924488","1.01924488"
2024,"1.62356804256","70.61591862","77.11314382","103.708170055389","1.01924488","9321.40435456373","6377.24046361834","4410.84642303598","1505.12334398445","1.01924488","1.01924488","1.01924488","1.01924488"
2025,"1.57836839235","70.80399763","77.32418798","103.707154221825","1.01924488","9620.07291111553","6466.36361005951","4380.54815631802","1405.6239323678","1.01924488","1.01924488","1.01924488","1.01924488"
2026,"1.53213936436","71.01037127","77.55506793","103.706814459296","1.03713729","9620.07291111553","6466.36361005951","4380.54815631802","1405.6239323678","1.03713729","1.03713729","1.03713729","1.03713729"
2027,"1.49006576436","71.20380832","77.7707933","103.707119961279","1.03713729","9620.07291111553","6466.36361005951","4380.54815631802","1405.6239323678","1.03713729","1.03713729","1.03713729","1.03713729"
2028,"1.45330437272","71.40610092","77.99566118","103.708045301473","1.03713729","9620.07291111553","6466.36361005951","4380.54815631802","1405.6239323678","1.03713729","1.03713729","1.03713729","1.03713729"
2029,"1.41910503553","71.60042304","78.21093913","103.709571846369","1.03713729","9620.07291111553","6466.36361005951","4380.54815631802","1405.6239323678","1.03713729","1.03713729","1.03713729","1.03713729"
2030,"1.3850201511","71.79884677","78.43000051","103.711690157937","1.03713729","9794.4889072171","6633.51375025741","4359.06327989466","1429.70113952111","1.03713729","1.03713729","1.03713729","1.03713729"
2031,"1.35166065849","71.99225708","78.6427544","103.714403369478","1.05387395","9794.4889072171","6633.51375025741","4359.06327989466","1429.70113952111","1.05387395","1.05387395","1.05387395","1.05387395"
2032,"1.32060328576","72.18731351","78.85653837","103.717731519755","1.05387395","9794.4889072171","6633.51375025741","4359.06327989466","1429.70113952111","1.05387395","1.05387395","1.05387395","1.05387395"
2033,"1.29202715073","72.37906914","79.06590369","103.721717887251","1.05387395","9794.4889072171","6633.51375025741","4359.06327989466","1429.70113952111","1.05387395","1.05387395","1.05387395","1.05387395"
2034,"1.26475320704","72.57120017","79.27487025","103.726437813507","1.05387395","9794.4889072171","6633.51375025741","4359.06327989466","1429.70113952111","1.05387395","1.05387395","1.05387395","1.05387395"
2035,"1.2379424344","72.76100975","79.48049864","103.732010496073","1.05387395","9829.06666079171","6725.80047953802","4344.20968067323","1481.90449690034","1.05387395","1.05387395","1.05387395","1.05387395"
2036,"1.21184368704","72.95053178","79.68498819","103.738607616729","1.06961038","9829.06666079171","6725.80047953802","4344.20968067323","1481.90449690034","1.06961038","1.06961038","1.06961038","1.06961038"
2037,"1.18699374103","73.13830072","79.88674862","103.746395836696","1.06961038","9829.06666079171","6725.80047953802","4344.20968067323","1481.90449690034","1.06961038","1.06961038","1.06961038","1.06961038"
2038,"1.16346428078","73.32544033","80.08699633","103.755050543533","1.06961038","9829.06666079171","6725.80047953802","4344.20968067323","1481.90449690034","1.06961038","1.06961038","1.06961038","1.06961038"
2039,"1.14076085616","73.51115914","80.28487612","103.76166021752","1.06961038","9829.06666079171","6725.80047953802","4344.20968067323","1481.90449690034","1.06961038","1.06961038","1.06961038","1.06961038"
2040,"1.1186479744","73.69607876","80.48105542","103.767550062596","1.06961038","9816.05166477746","6765.38272147554","4334.64745328206","1468.55305301387","1.06961038","1.06961038","1.06961038","1.06961038"
2041,"1.09725584313","73.87977947","80.67508381","103.7729232828","1.08447177","9816.05166477746","6765.38272147554","4334.64745328206","1468.55305301387","1.08447177","1.08447177","1.08447177","1.08447177"
2042,"1.0767476148","74.06261255","80.86733441","103.777956701066","1.08447177","9816.05166477746","6765.38272147554","4334.64745328206","1468.55305301387","1.08447177","1.08447177","1.08447177","1.08447177"
2043,"1.05705551413","74.24434936","81.05757489","103.782659750112","1.08447177","9816.05166477746","6765.38272147554","4334.64745328206","1468.55305301387","1.08447177","1.08447177","1.08447177","1.08447177"
2044,"1.03806385924","74.42519734","81.24602322","103.78702094026","1.08447177","9816.05166477746","6765.38272147554","4334.64745328206","1468.55305301387","1.08447177","1.08447177","1.08447177","1.08447177"
2045,"1.01954743275","74.60504027","81.4325605","103.791047252946","1.08447177","9700.86339916382","6763.59225765983","4324.18041390858","1472.30671745642","1.08447177","1.08447177","1.08447177","1.08447177"
2046,"1.00834216045","74.78400379","81.61732367","103.794762615768","1.08447177","9700.86339916382","6763.59225765983","4324.18041390858","1472.30671745642","1.08447177","1.08447177","1.08447177","1.08447177"
2047,"0.99756861874","74.96203662","81.80026227","103.79819669779","1.08447177","9700.86339916382","6763.59225765983","4324.18041390858","1472.30671745642","1.08447177","1.08447177","1.08447177","1.08447177"
2048,"0.98715747312","75.13921923","81.98146761","103.801392938971","1.08447177","9700.86339916382","6763.59225765983","4324.18041390858","1472.30671745642","1.08447177","1.08447177","1.08447177","1.08447177"
2049,"0.97706048533","75.31553871","82.16093084","103.804409527461","1.08447177","9700.86339916382","6763.59225765983","4324.18041390858","1472.30671745642","1.08447177","1.08447177","1.08447177","1.08447177"
2050,"0.967202731425","75.49105028","82.33871729","103.807307933811","1.08447177","9559.32808219882","6727.45942860492","4315.46955166008","1458.39667977352","1.08447177","1.08447177","1.08447177","1.08447177"
2051,"0.95758204104","75.66577289","82.51484828","103.810132845468","1.08447177","9559.32808219882","6727.45942860492","4315.46955166008","1458.39667977352","1.08447177","1.08447177","1.08447177","1.08447177"
2052,"0.94822487617","75.83975107","82.68937389","103.812906514125","1.08447177","9559.32808219882","6727.45942860492","4315.46955166008","1458.39667977352","1.08447177","1.08447177","1.08447177","1.08447177"
2053,"0.93908182163","76.01300829","82.86233434","103.815263695299","1.08447177","9559.32808219882","6727.45942860492","4315.46955166008","1458.39667977352","1.08447177","1.08447177","1.08447177","1.08447177"
2054,"0.93017369496","76.18559712","83.03378159","103.817592725631","1.08447177","9559.32808219882","6727.45942860492","4315.46955166008","1458.39667977352","1.08447177","1.08447177","1.08447177","1.08447177"
2055,"0.9214834482","76.35754771","83.20374998","103.819905765053","1.08447177","9397.12354689483","6667.2056468402","4313.3983458987","1436.73351956985","1.08447177","1.08447177","1.08447177","1.08447177"
2056,"0.9129693472","76.52890826","83.3723005","103.822169931859","1.08447177","9397.12354689483","6667.2056468402","4313.3983458987","1436.73351956985","1.08447177","1.08447177","1.08447177","1.08447177"
2057,"0.90469672851","76.69972132","83.53948173","103.824354763001","1.08447177","9397.12354689483","6667.2056468402","4313.3983458987","1436.73351956985","1.08447177","1.08447177","1.08447177","1.08447177"
2058,"0.896602335515","76.87003479","83.7053388","103.826437823262","1.08447177","9397.12354689483","6667.2056468402","4313.3983458987","1436.73351956985","1.08447177","1.08447177","1.08447177","1.08447177"
2059,"0.88868532716","77.03988643","83.8699248","103.828403704028","1.08447177","9397.12354689483","6667.2056468402","4313.3983458987","1436.73351956985","1.08447177","1.08447177","1.08447177","1.08447177"
2060,"0.88092084195","77.20933042","84.0332883","103.830242858644","1.08447177","9218.04198049612","6587.35653853071","4336.18671212508","1416.08809176364","1.08447177","1.08447177","1.08447177","1.08447177"
2061,"0.87323251035","77.3783996","84.19547962","103.831950555148","1.08447177","9218.04198049612","6587.35653853071","4336.18671212508","1416.08809176364","1.08447177","1.08447177","1.08447177","1.08447177"
2062,"0.865698611295","77.54715088","84.35654496","103.833526079296","1.08447177","9218.04198049612","6587.35653853071","4336.18671212508","1416.08809176364","1.08447177","1.08447177","1.08447177","1.08447177"
2063,"0.85825187184","77.71561528","84.51652797","103.834971920086","1.08447177","9218.04198049612","6587.35653853071","4336.18671212508","1416.08809176364","1.08447177","1.08447177","1.08447177","1.08447177"
